YEAR,STATEFIP,COUNTYFP,OWNERSHP,HHINCOME,SEX,AGE,MARST,RACE,EDUC
2019,13,0,0,33800,1,53,1,2,1
2019,13,57,0,13100,0,69,2,2,1
2019,13,57,0,13100,0,36,2,2,2
2019,13,0,1,43700,1,66,3,2,2
2019,13,135,0,101600,1,67,1,5,2
2019,13,135,0,101600,0,57,1,5,1
2019,13,135,0,101600,1,57,3,5,1
2019,13,135,1,175000,1,65,1,1,2
2019,13,135,1,175000,0,62,1,1,2
2019,13,0,1,51100,0,64,1,2,2
2019,13,0,1,51100,1,62,1,2,1
2019,13,117,1,17600,1,41,1,1,1
2019,13,117,1,17600,0,30,1,1,1
2019,13,135,1,45000,0,33,3,4,3
2019,13,0,1,81700,0,64,1,1,3
2019,13,0,1,81700,1,65,1,1,2
2019,13,0,1,72530,1,64,3,1,1
2019,13,0,1,72530,0,56,3,1,1
2019,13,0,1,72530,1,33,0,1,2
2019,13,0,1,72530,0,60,2,1,2
2019,13,0,1,50000,1,67,3,1,2
2019,13,185,1,77990,0,50,1,2,1
2019,13,185,1,77990,1,55,1,2,2
2019,13,185,1,77990,1,29,0,2,1
2019,13,0,1,114400,0,67,4,1,2
2019,13,0,1,150000,1,56,1,1,2
2019,13,0,1,150000,0,51,1,1,1
2019,13,57,1,73300,0,34,1,1,2
2019,13,57,1,73300,1,34,1,1,1
2019,13,0,0,27000,1,25,0,1,2
2019,13,0,1,80700,0,71,3,2,3
2019,13,0,1,52000,0,36,1,2,3
2019,13,0,1,52000,1,42,1,2,2
2019,13,0,0,19150,0,62,3,1,1
2019,13,0,1,67600,1,39,0,5,1
2019,13,0,1,67600,0,39,2,5,1
2019,13,135,1,91000,1,37,0,2,2
2019,13,0,0,33200,0,71,4,1,1
2019,13,97,1,92000,0,25,0,1,1
2019,13,67,0,74000,1,42,1,1,1
2019,13,67,0,74000,0,42,1,1,1
2019,13,73,1,125000,0,61,4,1,2
2019,13,0,0,68000,0,24,0,1,2
2019,13,139,1,67600,1,43,1,1,2
2019,13,139,1,67600,0,43,1,1,2
2019,13,51,0,32100,1,64,1,2,1
2019,13,51,0,32100,0,59,1,2,1
2019,13,51,0,32100,0,31,3,2,2
2019,13,0,0,25000,1,29,1,5,1
2019,13,0,0,25000,0,40,1,5,1
2019,13,139,1,36100,0,51,1,1,2
2019,13,139,1,36100,1,59,1,1,2
2019,13,0,1,107000,1,60,1,1,2
2019,13,0,1,107000,0,62,1,1,2
2019,13,0,0,0,0,30,0,2,1
2019,13,0,0,21000,0,35,1,1,2
2019,13,0,1,59000,1,69,3,1,1
2019,13,0,1,113600,0,60,1,2,1
2019,13,0,1,113600,1,39,0,2,1
2019,13,0,1,576000,0,31,1,1,2
2019,13,0,1,576000,1,31,1,1,2
2019,13,0,0,29500,0,53,1,1,1
2019,13,0,0,29500,1,54,1,1,1
2019,13,57,1,5500,0,55,3,1,1
2019,13,135,0,86000,1,42,1,1,2
2019,13,135,0,86000,0,47,1,1,2
2019,13,51,1,61800,1,73,1,2,2
2019,13,51,1,61800,0,52,1,2,1
2019,13,185,1,80000,1,64,1,2,1
2019,13,185,1,80000,0,52,1,2,1
2019,13,313,1,34000,0,58,1,1,2
2019,13,313,1,34000,1,63,1,1,2
2019,13,245,1,75000,1,34,0,1,1
2019,13,245,1,75000,0,38,0,1,2
2019,13,0,1,250000,0,48,1,4,2
2019,13,0,1,250000,1,68,1,4,3
2019,13,0,0,8600,0,61,2,2,1
2019,13,0,0,8600,1,47,0,2,1
2019,13,0,1,210400,0,61,1,1,1
2019,13,0,1,210400,1,69,1,1,2
2019,13,135,1,157000,0,51,1,1,2
2019,13,135,1,157000,1,59,1,1,1
2019,13,135,1,157000,0,26,0,1,2
2019,13,0,1,190,0,59,3,2,1
2019,13,0,1,189000,1,44,2,1,2
2019,13,0,1,105000,0,55,0,2,2
2019,13,0,1,105000,1,25,0,2,2
2019,13,0,1,172000,1,47,1,1,2
2019,13,0,1,172000,0,42,1,1,3
2019,13,0,1,151200,1,38,1,2,3
2019,13,0,1,151200,0,39,1,2,3
2019,13,0,0,209600,1,64,1,1,2
2019,13,0,0,209600,0,70,1,1,1
2019,13,73,1,71100,1,66,4,1,2
2019,13,0,0,13700,1,73,3,2,3
2019,13,51,0,46900,0,52,3,1,2
2019,13,0,1,61500,0,59,3,1,2
2019,13,0,1,61500,1,42,3,1,1
2019,13,0,1,87700,1,70,1,1,2
2019,13,0,1,87700,0,65,1,1,1
2019,13,0,1,44460,0,39,1,1,2
2019,13,0,1,44460,1,40,1,1,1
2019,13,67,1,128000,1,40,1,1,2
2019,13,67,1,128000,0,40,1,1,3
2019,13,0,1,159200,1,40,1,1,3
2019,13,0,1,159200,0,40,1,1,3
2019,13,0,1,48000,1,47,0,1,1
2019,13,117,1,285000,1,45,1,1,3
2019,13,117,1,285000,0,46,1,1,3
2019,13,0,1,133200,0,53,3,1,2
2019,13,0,1,133200,1,60,0,1,1
2019,13,51,1,410000,1,43,3,1,2
2019,13,51,1,410000,0,34,0,1,3
2019,13,21,1,20000,1,44,4,2,2
2019,13,0,1,49200,1,66,1,2,1
2019,13,0,1,49200,0,58,1,2,1
2019,13,0,1,115300,1,59,1,1,1
2019,13,0,1,115300,0,59,1,1,1
2019,13,51,1,184130,0,47,1,1,2
2019,13,51,1,184130,1,48,1,1,2
2019,13,0,0,112000,0,28,4,5,2
2019,13,0,0,112000,1,29,0,5,2
2019,13,67,1,39200,0,56,1,2,2
2019,13,67,1,39200,1,56,1,2,1
2019,13,63,0,42000,1,43,3,2,3
2019,13,0,0,13900,1,69,3,1,1
2019,13,0,1,27900,0,68,4,1,1
2019,13,0,1,48200,1,63,1,1,3
2019,13,0,1,48200,0,60,1,1,3
2019,13,0,1,93800,0,48,1,1,2
2019,13,0,1,93800,1,63,1,1,1
2019,13,0,0,75000,1,23,0,1,2
2019,13,313,1,131000,0,65,4,1,2
2019,13,313,1,131000,0,42,1,1,2
2019,13,313,1,131000,1,25,3,1,2
2019,13,313,1,131000,1,41,1,1,2
2019,13,139,0,72000,0,34,1,1,2
2019,13,139,0,72000,1,35,1,1,2
2019,13,51,0,16400,0,59,0,2,1
2019,13,21,0,3600,0,29,0,2,1
2019,13,0,0,33000,0,48,3,1,2
2019,13,0,0,91000,0,40,0,2,2
2019,13,0,0,91000,1,45,0,2,2
2019,13,0,0,6500,0,72,2,1,2
2019,13,21,0,98100,1,48,1,2,1
2019,13,21,0,98100,0,41,1,2,1
2019,13,15,1,0,0,28,1,4,2
2019,13,21,1,22400,0,60,1,2,2
2019,13,21,1,22400,1,57,1,2,1
2019,13,21,1,22400,1,33,0,2,1
2019,13,135,1,40200,0,53,1,1,1
2019,13,135,0,48500,1,71,3,1,2
2019,13,0,1,38600,0,62,1,2,1
2019,13,0,1,38600,1,72,1,2,1
2019,13,0,1,170700,0,49,1,2,3
2019,13,0,1,170700,1,57,1,2,1
2019,13,0,1,170700,1,31,0,2,1
2019,13,0,1,170700,0,28,1,2,2
2019,13,117,1,42600,1,68,3,1,1
2019,13,135,1,36000,1,39,1,1,2
2019,13,135,1,36000,0,36,1,1,2
2019,13,0,1,46000,0,70,4,1,1
2019,13,135,1,77000,1,51,0,1,2
2019,13,135,1,77000,0,47,3,1,2
2019,13,0,1,69800,0,55,1,1,3
2019,13,0,1,69800,1,63,1,1,2
2019,13,135,0,171000,0,35,1,1,2
2019,13,135,0,171000,1,38,1,1,1
2019,13,0,1,126400,1,51,1,2,2
2019,13,0,1,126400,0,49,1,2,2
2019,13,0,1,35000,0,51,0,1,1
2019,13,0,1,23000,0,58,0,1,1
2019,13,77,0,31000,0,32,2,1,1
2019,13,313,1,174000,0,55,1,1,2
2019,13,313,1,174000,1,58,1,1,1
2019,13,0,1,75000,1,70,1,2,1
2019,13,0,1,75000,0,66,1,2,1
2019,13,0,1,75000,1,34,0,2,1
2019,13,0,1,53010,0,36,3,1,2
2019,13,0,1,53010,1,47,0,1,1
2019,13,135,0,161800,0,35,1,1,2
2019,13,135,0,161800,1,38,1,1,2
2019,13,313,0,27000,0,36,0,1,2
2019,13,0,1,115700,1,70,1,1,2
2019,13,0,1,115700,0,52,1,1,3
2019,13,67,1,146500,0,46,1,1,2
2019,13,67,1,146500,1,47,1,1,2
2019,13,51,1,48000,0,58,0,1,1
2019,13,0,1,50000,0,27,0,2,2
2019,13,223,1,124200,1,30,1,1,1
2019,13,223,1,124200,0,37,1,4,1
2019,13,0,1,55000,0,49,3,1,2
2019,13,0,1,55000,1,27,0,1,1
2019,13,77,1,153000,1,28,1,1,2
2019,13,77,1,153000,0,28,1,1,2
2019,13,0,1,107000,1,43,1,1,2
2019,13,0,1,107000,0,38,1,1,3
2019,13,0,1,146900,0,55,1,2,2
2019,13,0,1,146900,1,53,1,2,2
2019,13,21,0,19710,1,73,3,2,1
2019,13,0,0,17600,0,47,4,2,2
2019,13,0,0,32000,0,30,1,1,1
2019,13,0,0,32000,1,40,1,1,1
2019,13,0,1,25000,1,63,0,1,2
2019,13,0,0,12700,1,58,0,1,1
2019,13,0,1,40000,1,33,1,1,1
2019,13,0,1,40000,0,32,1,1,2
2019,13,0,0,60200,0,56,1,1,1
2019,13,0,0,60200,1,53,1,1,1
2019,13,0,0,55410,1,60,1,1,1
2019,13,0,0,55410,0,55,1,1,1
2019,13,135,1,161000,1,35,1,1,2
2019,13,135,1,161000,0,34,1,1,2
2019,13,0,1,128460,1,48,1,1,2
2019,13,0,1,128460,0,48,1,1,3
2019,13,0,0,10000,1,62,0,2,2
2019,13,0,1,57000,0,39,3,2,3
2019,13,0,1,85800,0,24,1,1,2
2019,13,0,1,85800,1,24,1,1,2
2019,13,0,1,84200,0,53,1,1,2
2019,13,0,1,84200,1,60,1,1,1
2019,13,0,1,84200,1,30,0,5,1
2019,13,21,0,14600,0,63,3,1,2
2019,13,0,1,71000,0,52,3,2,3
2019,13,0,1,71000,0,32,0,2,1
2019,13,0,1,119400,1,66,3,1,1
2019,13,0,1,119400,1,23,0,1,1
2019,13,0,1,26900,1,53,1,1,1
2019,13,0,1,26900,0,62,1,1,1
2019,13,0,0,67000,0,23,0,1,2
2019,13,0,0,410,1,46,0,5,2
2019,13,51,0,22000,1,25,0,1,2
2019,13,51,0,22000,0,23,0,1,2
2019,13,0,1,92000,1,52,3,1,3
2019,13,0,1,31000,1,72,1,1,1
2019,13,0,1,31000,0,70,1,1,1
2019,13,139,1,52800,1,70,4,2,1
2019,13,139,1,52800,0,68,3,2,1
2019,13,51,0,22500,0,69,2,1,2
2019,13,51,0,22500,1,33,0,1,1
2019,13,0,1,130000,1,34,1,2,2
2019,13,0,1,130000,0,34,1,2,1
2019,13,185,1,192800,0,68,1,1,2
2019,13,151,1,105000,1,55,1,1,1
2019,13,151,1,105000,0,56,1,1,1
2019,13,63,1,14950,1,36,0,1,2
2019,13,0,1,43000,0,61,1,1,1
2019,13,0,1,43000,1,65,1,1,1
2019,13,0,0,48700,1,32,2,2,2
2019,13,0,0,48700,1,32,3,2,2
2019,13,0,1,24000,0,53,3,1,2
2019,13,0,1,136000,1,57,1,1,1
2019,13,0,1,136000,1,28,1,1,2
2019,13,57,1,213700,1,71,1,1,2
2019,13,57,1,213700,0,70,1,1,2
2019,13,0,0,21600,0,46,1,2,1
2019,13,0,0,21600,1,49,1,2,1
2019,13,117,1,119500,0,61,3,1,2
2019,13,0,1,46500,1,56,1,2,1
2019,13,0,1,46500,0,54,1,2,2
2019,13,185,1,22000,0,73,4,1,1
2019,13,0,1,137300,1,65,1,1,1
2019,13,0,1,137300,0,65,1,1,1
2019,13,0,1,36380,1,64,1,2,1
2019,13,0,1,36380,0,59,1,2,1
2019,13,0,0,66000,0,47,0,2,2
2019,13,0,0,44000,0,41,1,1,1
2019,13,0,0,44000,1,47,1,1,1
2019,13,67,1,235000,1,43,1,4,2
2019,13,67,1,235000,0,43,1,4,3
2019,13,77,1,90900,1,55,1,2,1
2019,13,77,1,90900,0,50,1,2,1
2019,13,77,1,90900,1,71,1,2,2
2019,13,77,1,90900,0,67,4,2,2
2019,13,0,0,36000,1,46,3,2,2
2019,13,0,1,145000,1,41,1,1,2
2019,13,0,1,145000,0,35,1,1,3
2019,13,0,0,65000,1,59,0,1,2
2019,13,0,0,19200,1,27,0,1,2
2019,13,0,0,19200,0,50,1,1,2
2019,13,0,1,85000,1,39,1,1,2
2019,13,0,1,85000,0,40,1,1,3
2019,13,245,1,13900,0,69,4,2,1
2019,13,0,0,32000,1,31,0,1,1
2019,13,0,0,368600,0,55,1,1,2
2019,13,0,0,368600,1,68,1,1,2
2019,13,0,1,93380,0,37,3,1,1
2019,13,0,1,93380,1,55,3,1,1
2019,13,113,1,128600,0,46,1,2,3
2019,13,113,1,128600,1,44,1,2,3
2019,13,0,1,10000,1,24,0,1,1
2019,13,117,1,69000,0,47,1,1,2
2019,13,117,1,69000,1,38,1,1,1
2019,13,113,1,22600,0,71,3,2,1
2019,13,113,1,22600,0,52,3,2,2
2019,13,57,1,55300,1,62,1,1,1
2019,13,57,1,55300,0,55,1,1,1
2019,13,0,0,39000,0,35,3,1,1
2019,13,0,0,39000,1,26,0,1,1
2019,13,0,1,154100,1,43,1,1,2
2019,13,0,1,154100,0,41,1,1,2
2019,13,0,0,57000,1,24,1,2,1
2019,13,223,1,30000,0,32,1,1,2
2019,13,223,1,30000,1,35,1,1,1
2019,13,0,1,75540,1,65,1,1,1
2019,13,0,1,75540,0,64,1,1,1
2019,13,139,1,32000,0,50,3,1,1
2019,13,0,1,24000,0,38,0,2,2
2019,13,57,1,170360,1,43,1,1,1
2019,13,57,1,170360,0,42,1,1,1
2019,13,0,0,17800,1,69,3,2,2
2019,13,59,0,24200,1,28,0,1,2
2019,13,0,0,28000,0,67,0,2,1
2019,13,67,1,109500,0,69,1,1,2
2019,13,0,1,499000,0,57,1,1,2
2019,13,0,1,499000,1,57,1,1,3
2019,13,0,0,27000,0,29,0,2,1
2019,13,0,1,44500,1,66,1,1,1
2019,13,0,1,44500,0,67,1,1,1
2019,13,0,0,68000,1,45,0,2,1
2019,13,0,0,68000,0,50,0,2,1
2019,13,0,1,60000,1,67,1,1,1
2019,13,0,1,60000,0,66,1,1,3
2019,13,0,1,17400,0,68,4,1,1
2019,13,0,1,120000,1,59,1,1,1
2019,13,0,1,120000,0,57,1,1,2
2019,13,0,0,22000,0,73,4,1,1
2019,13,0,1,111000,1,48,1,1,1
2019,13,0,1,111000,0,46,1,1,1
2019,13,0,1,111000,1,24,0,1,1
2019,13,0,1,55000,0,47,0,1,1
2019,13,0,1,84000,0,36,1,1,2
2019,13,0,1,84000,1,39,1,1,2
2019,13,0,0,12300,0,40,0,2,1
2019,13,0,1,246000,1,40,1,1,2
2019,13,0,1,246000,0,39,1,1,3
2019,13,0,1,55850,1,51,3,1,3
2019,13,0,1,56600,1,53,3,2,2
2019,13,0,1,25000,1,41,3,1,1
2019,13,51,1,267000,1,41,1,4,2
2019,13,51,1,267000,0,41,1,4,3
2019,13,0,1,137000,1,72,1,1,2
2019,13,0,1,137000,0,72,1,1,2
2019,13,0,1,34900,0,70,3,1,2
2019,13,0,1,34900,0,52,0,1,1
2019,13,0,1,108800,0,69,1,1,1
2019,13,0,1,108800,1,68,1,1,1
2019,13,0,1,38500,0,46,3,1,2
2019,13,117,1,154000,1,53,1,1,3
2019,13,117,1,154000,0,48,1,1,2
2019,13,0,1,76000,0,39,0,2,3
2019,13,0,0,73600,1,43,3,3,2
2019,13,0,0,96600,1,73,1,2,3
2019,13,0,0,96600,0,70,1,2,1
2019,13,0,0,96600,0,50,0,2,1
2019,13,0,0,96600,1,46,0,2,2
2019,13,0,1,179500,1,65,1,1,2
2019,13,0,1,179500,0,57,1,1,2
2019,13,0,1,148400,1,62,1,1,2
2019,13,0,1,148400,1,69,1,1,1
2019,13,0,1,17000,0,37,1,1,1
2019,13,0,1,17000,1,46,1,1,1
2019,13,0,1,208000,0,44,1,1,3
2019,13,0,1,208000,1,54,1,1,2
2019,13,0,1,58800,0,47,1,1,1
2019,13,0,1,58800,1,49,1,1,1
2019,13,245,1,204300,1,67,1,2,3
2019,13,245,1,204300,0,67,1,2,3
2019,13,51,1,90200,1,42,0,1,2
2019,13,67,1,117000,0,31,1,1,2
2019,13,67,1,117000,1,37,1,1,2
2019,13,0,1,107600,1,33,1,1,1
2019,13,0,1,107600,0,29,1,1,2
2019,13,0,1,107600,0,50,4,1,1
2019,13,0,1,107600,1,47,2,1,1
2019,13,0,1,107600,1,30,3,1,1
2019,13,0,1,107600,0,27,1,1,2
2019,13,0,0,105000,0,35,3,1,3
2019,13,0,0,90000,1,31,0,1,2
2019,13,77,1,108400,1,52,1,3,3
2019,13,77,1,108400,0,52,1,1,1
2019,13,15,1,0,0,68,4,1,1
2019,13,313,1,12200,1,73,4,1,1
2019,13,67,0,175000,0,25,0,1,2
2019,13,67,0,175000,1,27,0,1,2
2019,13,139,1,245000,1,65,1,1,2
2019,13,139,1,245000,0,62,1,1,2
2019,13,139,1,245000,1,30,1,1,2
2019,13,139,1,245000,0,29,1,1,1
2019,13,0,0,79000,0,33,0,1,2
2019,13,0,0,79000,1,34,3,1,1
2019,13,15,1,203700,1,60,1,1,1
2019,13,15,1,203700,0,59,1,1,1
2019,13,15,1,203700,1,34,0,1,1
2019,13,0,0,364000,1,73,1,1,2
2019,13,0,0,364000,0,60,1,2,1
2019,13,0,0,364000,0,33,0,5,2
2019,13,0,0,364000,1,30,0,5,3
2019,13,0,0,364000,1,28,0,5,1
2019,13,57,1,107000,1,49,1,1,2
2019,13,57,1,107000,0,49,1,1,2
2019,13,0,1,1000,1,64,3,2,1
2019,13,135,1,64000,0,57,4,5,2
2019,13,0,1,49300,0,52,1,2,1
2019,13,0,1,49300,1,63,1,2,1
2019,13,67,1,290200,1,51,1,1,2
2019,13,67,1,290200,0,57,1,1,2
2019,13,0,1,103500,1,48,1,1,2
2019,13,0,1,103500,0,47,1,1,2
2019,13,0,1,103500,0,23,0,1,2
2019,13,63,0,117000,1,49,1,2,2
2019,13,63,0,117000,0,47,1,2,1
2019,13,135,0,45000,1,42,1,4,2
2019,13,135,0,45000,0,36,1,4,1
2019,13,67,1,204000,1,49,3,1,2
2019,13,135,1,66660,0,71,3,1,2
2019,13,135,1,66660,0,71,0,1,1
2019,13,0,1,77000,1,43,1,1,1
2019,13,0,1,77000,0,42,1,1,1
2019,13,0,1,12100,0,65,1,1,1
2019,13,0,0,0,0,33,3,2,1
2019,13,0,1,72000,0,33,1,1,2
2019,13,0,1,72000,1,33,1,1,2
2019,13,51,1,105000,1,37,2,2,3
2019,13,63,0,9200,0,32,1,2,2
2019,13,63,0,9200,1,32,1,2,1
2019,13,0,0,46800,0,57,1,1,1
2019,13,0,0,46800,1,47,1,1,1
2019,13,0,0,46800,0,67,2,1,1
2019,13,0,1,31200,1,38,1,1,1
2019,13,0,1,31200,0,37,1,1,1
2019,13,0,1,71900,0,55,3,1,1
2019,13,51,1,54000,1,68,1,2,2
2019,13,51,1,54000,0,57,1,2,1
2019,13,0,1,128000,0,59,1,1,1
2019,13,0,1,128000,1,61,1,1,1
2019,13,73,1,27800,0,62,3,1,2
2019,13,73,1,27800,1,64,0,1,2
2019,13,15,0,89500,0,26,3,1,1
2019,13,15,0,89500,1,27,3,1,2
2019,13,15,0,89500,0,49,4,1,1
2019,13,0,1,224000,1,54,1,2,2
2019,13,0,1,224000,0,62,1,2,1
2019,13,0,1,41000,0,60,3,1,2
2019,13,0,0,22500,0,37,2,2,2
2019,13,0,0,65900,0,69,3,1,1
2019,13,0,0,103000,0,55,1,1,2
2019,13,0,0,103000,1,55,1,1,1
2019,13,0,1,45200,0,67,3,2,3
2019,13,0,1,92000,0,72,1,1,1
2019,13,0,1,92000,1,55,1,1,1
2019,13,63,1,230000,1,47,1,2,3
2019,13,63,1,230000,0,46,1,2,3
2019,13,0,1,4870,0,64,1,2,1
2019,13,0,1,4870,1,65,1,2,1
2019,13,117,1,123000,0,46,2,1,1
2019,13,0,1,37000,1,50,1,1,1
2019,13,0,1,37000,0,50,1,1,1
2019,13,135,1,107000,1,40,1,1,1
2019,13,135,1,107000,0,34,1,1,1
2019,13,0,1,22800,1,72,4,1,1
2019,13,97,1,49500,1,49,1,5,1
2019,13,97,1,49500,0,52,1,5,1
2019,13,0,1,53000,0,54,1,1,1
2019,13,0,1,53000,1,55,1,1,1
2019,13,0,1,53000,1,24,1,1,1
2019,13,0,0,92000,1,24,0,1,1
2019,13,0,0,92000,1,43,0,1,1
2019,13,0,0,92000,1,36,0,1,1
2019,13,0,1,47600,0,45,1,1,1
2019,13,0,1,47600,1,44,1,1,1
2019,13,0,1,141620,1,68,1,1,1
2019,13,0,1,141620,0,72,1,1,1
2019,13,0,1,126700,0,43,0,2,1
2019,13,0,1,43320,0,66,3,1,1
2019,13,0,1,43320,1,66,3,1,1
2019,13,0,1,196000,0,50,1,4,3
2019,13,0,1,196000,1,49,1,1,2
2019,13,0,0,17000,1,50,3,1,1
2019,13,0,1,99700,0,55,1,1,1
2019,13,0,1,99700,1,54,1,1,1
2019,13,0,1,95000,0,28,1,1,1
2019,13,0,1,95000,1,31,1,1,1
2019,13,0,1,471000,1,37,1,1,3
2019,13,0,1,471000,0,36,1,1,2
2019,13,0,1,145000,0,43,1,1,1
2019,13,0,1,145000,1,43,1,1,1
2019,13,135,1,132330,0,32,1,1,2
2019,13,135,1,132330,1,36,1,1,2
2019,13,0,1,0,1,32,0,1,2
2019,13,0,0,42000,1,53,3,1,2
2019,13,15,1,117000,1,48,1,1,2
2019,13,15,1,117000,0,48,1,1,3
2019,13,0,1,30800,1,67,1,2,1
2019,13,0,1,30800,0,71,1,2,1
2019,13,0,1,66500,1,54,1,1,2
2019,13,0,1,66500,0,48,1,1,2
2019,13,0,1,16800,1,69,3,1,1
2019,13,139,1,71400,0,52,1,2,1
2019,13,139,1,71400,1,62,1,2,1
2019,13,139,1,71400,0,26,0,2,1
2019,13,0,1,68000,0,64,2,1,3
2019,13,0,0,46500,1,60,2,2,2
2019,13,45,0,28900,1,35,0,1,1
2019,13,45,0,28900,0,59,2,1,1
2019,13,0,0,75000,1,24,1,1,2
2019,13,0,0,75000,0,26,1,4,2
2019,13,67,1,113500,0,38,1,2,2
2019,13,67,1,113500,1,37,1,2,2
2019,13,0,1,39300,1,71,1,1,2
2019,13,0,1,39300,0,68,1,1,1
2019,13,135,1,94600,0,69,4,1,1
2019,13,0,1,8300,1,56,0,1,1
2019,13,97,0,75000,1,53,0,1,1
2019,13,97,0,75000,0,38,2,1,1
2019,13,0,1,309100,1,69,1,1,3
2019,13,0,1,309100,0,66,1,1,2
2019,13,0,0,109000,1,48,3,2,3
2019,13,0,1,135000,0,36,1,1,1
2019,13,0,1,135000,1,35,1,1,1
2019,13,0,1,171900,1,39,0,1,1
2019,13,0,1,171900,0,70,4,1,1
2019,13,0,1,171900,1,28,0,1,1
2019,13,0,0,80700,1,26,1,1,2
2019,13,0,0,80700,0,25,1,1,1
2019,13,63,0,54000,1,42,1,5,1
2019,13,63,0,54000,0,45,1,5,1
2019,13,0,0,32820,0,73,4,1,1
2019,13,63,1,171000,0,35,1,1,3
2019,13,63,1,171000,1,38,1,1,3
2019,13,97,1,270,1,73,1,1,1
2019,13,0,0,1900,0,44,4,1,2
2019,13,45,1,54500,1,25,0,1,1
2019,13,67,0,35000,0,49,3,2,2
2019,13,0,1,81800,0,70,0,1,3
2019,13,67,0,27000,1,53,0,2,2
2019,13,0,0,150000,1,35,0,1,2
2019,13,0,0,150000,0,38,0,1,2
2019,13,0,1,84000,0,50,0,2,3
2019,13,0,1,57000,1,68,0,1,3
2019,13,51,1,93000,1,59,1,1,2
2019,13,51,1,93000,0,57,1,1,2
2019,13,0,0,47000,0,39,3,2,2
2019,13,0,0,5000,0,27,3,1,2
2019,13,0,1,68000,1,66,1,1,1
2019,13,0,1,68000,0,67,1,1,1
2019,13,0,1,70000,1,63,1,1,2
2019,13,0,1,70000,0,52,1,1,2
2019,13,0,0,1390,0,36,1,1,1
2019,13,0,0,1390,1,42,1,1,1
2019,13,135,1,85200,0,50,0,1,2
2019,13,0,1,50000,0,49,1,4,2
2019,13,0,1,50000,1,50,1,4,1
2019,13,0,1,39000,1,59,0,1,1
2019,13,245,1,88500,0,57,2,2,1
2019,13,245,1,88500,1,59,3,2,1
2019,13,0,1,35800,1,59,1,2,1
2019,13,0,1,24000,1,70,1,1,2
2019,13,0,1,24000,0,65,1,1,2
2019,13,0,1,34100,1,67,1,1,2
2019,13,0,1,34100,0,66,1,1,1
2019,13,0,0,100000,1,50,3,2,1
2019,13,0,0,100000,1,23,0,2,1
2019,13,0,1,8400,0,72,3,2,1
2019,13,135,0,84000,1,27,0,4,3
2019,13,0,1,110000,1,56,1,1,2
2019,13,0,1,110000,0,51,1,1,1
2019,13,0,0,9600,0,32,0,2,1
2019,13,0,1,92100,0,71,1,1,2
2019,13,0,1,92100,1,49,0,1,2
2019,13,67,1,217000,1,64,1,1,2
2019,13,67,1,217000,0,59,1,1,2
2019,13,67,1,217000,1,23,0,1,2
2019,13,113,1,275800,0,61,1,2,3
2019,13,113,1,275800,1,59,1,2,3
2019,13,0,1,18000,0,71,1,2,2
2019,13,0,1,68000,1,53,1,1,1
2019,13,0,1,68000,0,44,1,1,2
2019,13,0,1,116300,0,42,1,1,3
2019,13,0,1,116300,1,51,1,1,1
2019,13,0,1,80000,0,26,1,1,1
2019,13,0,1,80000,1,27,1,1,1
2019,13,0,1,33000,0,71,1,1,1
2019,13,0,1,33000,1,72,1,1,1
2019,13,0,0,99000,0,31,1,1,2
2019,13,0,0,99000,1,34,1,1,2
2019,13,0,1,80900,1,69,1,1,1
2019,13,0,1,80900,0,59,1,1,1
2019,13,0,1,60000,0,65,1,1,1
2019,13,0,1,60000,1,63,1,1,1
2019,13,0,1,7720,1,67,1,2,1
2019,13,0,1,7720,0,63,1,2,2
2019,13,57,0,90000,1,26,0,1,2
2019,13,0,0,70020,0,26,0,1,2
2019,13,67,1,290000,1,49,1,1,2
2019,13,67,1,290000,0,49,1,1,2
2019,13,0,0,9100,1,58,3,1,1
2019,13,0,0,183400,0,24,0,1,2
2019,13,0,0,183400,1,25,0,1,2
2019,13,0,0,183400,1,24,0,1,2
2019,13,0,0,183400,1,24,0,1,2
2019,13,0,0,0,0,43,0,2,1
2019,13,57,1,112000,0,40,1,1,2
2019,13,57,1,112000,1,42,1,1,1
2019,13,63,1,10700,1,42,0,1,1
2019,13,63,1,10700,0,41,4,1,1
2019,13,0,0,131400,0,44,0,2,2
2019,13,0,0,75400,0,26,0,4,2
2019,13,0,0,75400,0,31,1,4,2
2019,13,139,1,111000,1,73,1,1,2
2019,13,139,1,111000,0,71,1,1,2
2019,13,0,1,50000,1,25,0,1,1
2019,13,0,1,50000,0,45,1,1,1
2019,13,0,0,54000,0,42,0,2,2
2019,13,21,1,85000,0,43,1,1,2
2019,13,21,1,85000,1,52,1,1,1
2019,13,0,0,11500,1,60,3,1,2
2019,13,0,1,74500,0,63,1,2,2
2019,13,0,1,74500,0,31,0,1,2
2019,13,0,1,34800,1,38,1,1,2
2019,13,0,1,34800,0,35,1,1,2
2019,13,0,0,50000,0,68,3,2,2
2019,13,135,1,236200,0,69,1,2,3
2019,13,135,1,236200,1,68,1,2,3
2019,13,0,1,201000,1,49,1,2,2
2019,13,0,1,191600,0,35,1,1,2
2019,13,0,1,191600,1,36,1,1,2
2019,13,0,1,578900,1,68,1,1,3
2019,13,0,1,578900,0,69,1,1,3
2019,13,135,1,152000,1,46,1,1,2
2019,13,135,1,152000,0,48,1,1,2
2019,13,135,1,152000,1,24,0,1,2
2019,13,0,1,28600,0,72,1,2,1
2019,13,0,1,28600,0,47,3,2,1
